customer_id,last_date,recency,frequence,amount,intereval
CS7612,2015-02-25,2557,18,840,81
CS7613,2014-11-09,2665,15,779,88
CS7614,2015-02-01,2581,16,739,87
CS7615,2015-03-13,2541,10,481,137
CS7616,2015-03-06,2548,14,660,101
CS7617,2014-12-02,2642,17,869,74
CS7618,2014-06-03,2824,8,454,143
CS7619,2015-03-05,2549,14,486,102
CS7620,2013-09-13,3087,10,439,48
CS7621,2015-02-23,2559,19,971,64
CS7622,2015-03-16,2538,11,558,137
CS7623,2015-02-28,2554,17,723,77
CS7624,2015-02-05,2577,21,802,65
CS7625,2015-03-11,2543,10,470,143
CS7626,2015-01-14,2599,8,275,184
CS7627,2014-12-29,2615,6,195,248
CS7628,2015-02-19,2563,13,503,112
CS7629,2015-03-13,2541,14,566,98
CS7630,2015-01-29,2584,13,603,110
CS7631,2014-11-23,2651,10,518,124
CS7632,2015-02-26,2556,11,534,124
CS7633,2015-02-26,2556,20,973,70
CS7634,2015-03-02,2552,10,549,149
CS7635,2014-12-10,2634,18,806,65
CS7636,2015-01-07,2606,11,311,111
CS7637,2015-02-22,2560,15,705,91
CS7638,2012-11-09,3395,5,275,71
CS7639,2015-02-02,2580,16,741,71
CS7640,2015-01-15,2598,13,552,84
CS7641,2015-03-08,2546,14,622,102
CS7642,2015-02-10,2572,14,573,95
CS7643,2015-02-22,2560,16,867,81
CS7644,2014-07-20,2777,12,471,100
CS7645,2014-07-09,2788,15,615,81
CS7646,2013-06-29,3163,9,371,89
CS7647,2014-08-20,2746,14,526,81
CS7648,2014-11-20,2654,15,763,91
CS7649,2015-01-27,2586,12,626,122
CS7650,2014-07-15,2782,13,771,95
CS7651,2014-12-02,2642,7,265,209
CS7652,2014-12-02,2642,15,543,77
CS7653,2014-09-12,2723,15,682,85
CS7654,2014-12-16,2628,15,710,85
CS7655,2015-02-16,2566,9,423,167
CS7656,2015-01-21,2592,10,491,125
CS7657,2014-11-11,2663,13,577,105
CS7658,2015-02-15,2567,15,627,96
CS7659,2015-02-01,2581,9,323,150
CS7660,2015-02-24,2558,18,918,77
CS7661,2015-02-17,2565,18,788,78
CS7662,2015-02-22,2560,12,569,104
CS7663,2014-11-29,2645,18,881,69
CS7664,2015-03-03,2551,21,896,64
CS7665,2014-10-12,2693,10,442,136
CS7666,2015-01-25,2588,11,514,128
CS7667,2015-01-02,2611,15,636,88
CS7668,2015-01-26,2587,10,314,144
CS7669,2015-03-01,2553,12,595,78
CS7670,2013-05-07,3216,9,352,87
CS7671,2014-12-22,2622,14,644,95
CS7672,2014-11-05,2669,9,517,151
CS7673,2014-12-07,2637,17,815,79
CS7674,2015-01-21,2592,14,572,94
CS7675,2015-01-04,2609,17,751,77
CS7676,2014-09-26,2709,21,813,55
CS7677,2014-11-13,2661,14,417,91
CS7678,2014-12-31,2613,15,601,88
CS7679,2015-03-09,2545,18,853,71
CS7680,2015-01-27,2586,12,412,102
CS7681,2014-11-23,2651,15,721,91
CS7682,2014-09-23,2712,10,469,134
CS7683,2015-03-02,2552,12,537,121
CS7684,2014-11-04,2670,10,475,115
CS7685,2014-06-06,2821,12,531,70
CS7686,2014-12-21,2623,11,391,115
CS7687,2015-02-20,2562,13,511,112
CS7688,2014-07-31,2766,12,448,100
CS7689,2015-01-01,2612,11,401,127
CS7690,2014-10-07,2698,8,373,160
CS7691,2014-12-14,2630,11,497,130
CS7692,2015-03-15,2539,16,650,68
CS7693,2014-10-28,2677,10,347,135
CS7694,2015-01-10,2603,12,576,104
CS7695,2014-11-04,2670,19,844,69
CS7696,2014-10-07,2698,12,593,94
CS7697,2014-11-29,2645,8,420,170
CS7698,2015-03-11,2543,15,622,82
CS7699,2015-02-28,2554,10,374,119
CS7700,2014-05-29,2829,13,564,75
CS7701,2014-09-19,2716,16,690,76
CS7702,2015-02-18,2564,14,517,97
CS7703,2015-01-06,2607,11,422,97
CS7704,2014-10-15,2690,13,509,92
CS7705,2014-12-28,2616,12,448,119
CS7706,2014-11-16,2658,10,518,116
CS7707,2014-11-29,2645,14,652,91
CS7708,2014-10-15,2690,16,626,77
CS7709,2014-10-08,2697,16,629,81
CS7710,2014-01-26,2952,16,718,54
CS7711,2014-12-21,2623,13,467,90
CS7712,2014-11-07,2667,12,453,115
CS7713,2014-12-27,2617,14,626,100
CS7714,2015-03-16,2538,11,526,126
CS7715,2015-01-28,2585,12,590,118
CS7716,2014-03-29,2890,4,221,292
CS7717,2015-01-26,2587,8,489,160
CS7718,2014-12-29,2615,12,495,76
CS7719,2014-04-03,2885,13,657,79
CS7720,2015-03-16,2538,10,540,109
CS7721,2015-01-31,2582,18,919,78
CS7722,2015-01-23,2590,11,512,134
CS7723,2015-02-09,2573,10,505,108
CS7724,2015-02-15,2567,11,419,124
CS7725,2015-01-15,2598,17,707,74
CS7726,2015-01-25,2588,18,740,77
CS7727,2015-03-05,2549,16,683,92
CS7728,2014-11-06,2668,15,582,89
CS7729,2015-03-03,2551,17,848,77
CS7730,2014-11-05,2669,14,624,82
CS7731,2015-03-02,2552,10,463,144
CS7732,2014-04-25,2863,9,476,97
CS7733,2014-11-06,2668,16,570,74
CS7734,2014-09-07,2728,11,570,75
CS7735,2015-03-03,2551,12,524,120
CS7736,2014-11-06,2668,11,535,116
CS7737,2014-11-29,2645,16,749,80
CS7738,2015-02-09,2573,13,437,89
CS7739,2015-01-27,2586,13,598,91
CS7740,2015-02-05,2577,19,800,75
CS7741,2014-10-20,2685,13,575,103
CS7742,2015-01-05,2608,14,660,89
CS7743,2014-07-29,2768,10,443,127
CS7744,2015-03-03,2551,9,476,155
CS7745,2015-02-20,2562,16,601,91
CS7746,2014-06-10,2817,17,872,67
CS7747,2014-12-13,2631,12,541,118
CS7748,2015-03-14,2540,17,853,75
CS7749,2015-02-27,2555,15,716,86
CS7750,2014-12-25,2619,18,939,77
CS7751,2015-01-26,2587,16,822,89
CS7752,2015-02-27,2555,18,688,76
CS7753,2014-12-20,2624,12,467,114
CS7754,2014-12-28,2616,10,447,144
CS7755,2014-12-20,2624,13,660,106
CS7756,2014-06-06,2821,11,642,106
CS7757,2014-12-26,2618,22,1081,59
CS7758,2015-01-10,2603,15,680,94
CS7759,2014-11-29,2645,16,770,57
CS7760,2015-01-13,2600,13,503,109
CS7761,2014-03-20,2899,10,396,101
CS7762,2014-12-14,2630,9,367,138
CS7763,2015-02-16,2566,16,622,82
CS7764,2015-02-09,2573,12,528,80
CS7765,2014-12-22,2622,10,410,101
CS7766,2014-11-16,2658,16,746,84
CS7767,2014-12-08,2636,16,696,84
CS7768,2014-12-03,2641,17,660,79
CS7769,2014-09-17,2718,14,618,88
CS7770,2014-11-19,2655,17,732,73
CS7771,2014-10-31,2674,13,531,84
CS7772,2015-01-22,2591,11,501,119
CS7773,2014-09-05,2730,18,799,70
CS7774,2015-03-12,2542,20,755,70
CS7775,2014-06-30,2797,9,396,99
CS7776,2014-05-03,2855,19,894,56
CS7777,2014-10-27,2678,9,421,129
CS7778,2015-02-13,2569,12,514,124
CS7779,2014-01-02,2976,11,496,93
CS7780,2015-02-03,2579,10,473,146
CS7781,2014-09-08,2727,18,726,71
CS7782,2014-12-30,2614,12,654,116
CS7783,2014-11-22,2652,11,630,126
CS7784,2014-11-17,2657,10,453,142
CS7785,2015-02-26,2556,19,866,73
CS7786,2014-10-07,2698,18,781,64
CS7787,2014-11-21,2653,12,766,113
CS7788,2014-10-08,2697,16,611,81
CS7789,2015-03-01,2553,12,553,117
CS7790,2014-08-17,2749,13,413,97
CS7791,2015-03-16,2538,12,562,100
CS7792,2015-01-03,2610,11,491,101
CS7793,2015-02-21,2561,12,454,102
CS7794,2015-03-16,2538,15,535,93
CS7795,2014-09-02,2733,11,393,112
CS7796,2015-01-31,2582,14,557,99
CS7797,2014-06-22,2805,14,731,84
CS7798,2014-04-27,2861,12,439,72
CS7799,2015-02-03,2579,11,483,116
CS7800,2014-09-21,2714,11,491,95
CS7801,2014-11-24,2650,11,546,116
CS7802,2015-02-24,2558,20,855,61
CS7803,2014-09-29,2706,11,624,119
CS7804,2015-02-05,2577,16,737,89
CS7805,2015-02-20,2562,21,903,65
CS7806,2014-11-25,2649,11,443,113
CS7807,2015-01-24,2589,21,1017,58
CS7808,2014-12-16,2628,10,437,136
CS7809,2015-02-16,2566,14,563,104
CS7810,2015-02-02,2580,10,462,141
CS7811,2015-02-28,2554,13,578,105
CS7812,2015-02-23,2559,19,815,75
CS7813,2014-11-21,2653,17,707,76
CS7814,2014-10-30,2675,14,787,93
CS7815,2015-02-05,2577,8,366,193
CS7816,2015-02-09,2573,13,510,107
CS7817,2014-12-28,2616,14,711,99
CS7818,2015-02-25,2557,13,375,98
CS7819,2015-02-07,2575,20,824,67
CS7820,2015-01-31,2582,18,783,78
CS7821,2014-08-01,2765,9,497,126
CS7822,2014-07-08,2789,5,277,222
CS7823,2015-02-04,2578,13,600,96
CS7824,2015-03-08,2546,10,412,143
CS7825,2015-03-03,2551,18,1016,69
CS7826,2015-01-03,2610,10,445,132
CS7827,2015-03-04,2550,14,517,101
CS7828,2014-09-28,2707,11,590,120
CS7829,2014-11-30,2644,12,565,109
CS7830,2014-12-08,2636,8,406,165
CS7831,2015-03-02,2552,22,981,65
CS7832,2014-12-03,2641,20,905,60
CS7833,2015-01-08,2605,8,325,185
CS7834,2013-11-04,3035,8,362,113
CS7835,2015-02-03,2579,15,622,89
CS7836,2014-06-26,2801,17,927,65
CS7837,2015-02-02,2580,16,940,85
CS7838,2015-03-06,2548,15,580,98
CS7839,2014-04-02,2886,11,492,78
CS7840,2015-02-04,2578,10,528,149
CS7841,2015-03-03,2551,10,412,142
CS7842,2015-02-20,2562,12,565,120
CS7843,2015-01-19,2594,11,497,104
CS7844,2015-02-26,2556,14,603,91
CS7845,2014-07-20,2777,9,422,144
CS7846,2014-09-30,2705,21,924,57
CS7847,2015-01-25,2588,17,725,83
CS7848,2014-10-10,2695,11,431,120
CS7849,2015-03-07,2547,8,349,167
CS7850,2015-03-09,2545,18,665,77
CS7851,2015-02-14,2568,13,708,112
CS7852,2014-12-04,2640,9,422,148
CS7853,2015-01-11,2602,12,559,101
CS7854,2014-07-23,2774,15,534,81
CS7855,2014-02-10,2937,11,542,98
CS7856,2015-02-28,2554,5,257,273
CS7857,2015-03-09,2545,22,996,61
CS7858,2014-11-16,2658,18,976,74
CS7859,2014-12-11,2633,13,728,81
CS7860,2014-12-22,2622,9,406,127
CS7861,2014-10-10,2695,14,613,74
CS7862,2014-12-29,2615,16,641,83
CS7863,2015-01-24,2589,12,444,118
CS7864,2015-02-25,2557,11,445,132
CS7865,2014-12-10,2634,24,1069,54
CS7866,2014-11-23,2651,20,977,67
CS7867,2015-01-09,2604,17,762,79
CS7868,2015-01-09,2604,12,486,119
CS7869,2015-02-05,2577,9,370,146
CS7870,2015-02-01,2581,13,606,105
CS7871,2014-05-08,2850,10,451,117
CS7872,2015-02-23,2559,12,579,103
CS7873,2015-01-20,2593,14,662,97
CS7874,2015-03-02,2552,12,534,96
CS7875,2015-02-19,2563,14,627,103
CS7876,2015-02-18,2564,11,612,111
CS7877,2014-12-02,2642,14,629,94
CS7878,2014-11-12,2662,16,717,80
CS7879,2015-01-23,2590,14,643,94
CS7880,2014-10-13,2692,10,457,138
CS7881,2014-10-09,2696,7,274,139
CS7882,2014-09-23,2712,5,228,167
CS7883,2014-10-12,2693,9,406,150
CS7884,2015-02-08,2574,8,328,185
CS7885,2015-03-14,2540,14,630,95
CS7886,2014-04-16,2872,14,566,63
CS7887,2015-01-12,2601,15,616,88
CS7888,2014-04-06,2882,17,777,58
CS7889,2015-02-27,2555,5,198,299
CS7890,2015-03-03,2551,18,838,74
CS7891,2013-11-27,3012,6,188,182
CS7892,2015-01-30,2583,11,599,128
CS7893,2014-12-24,2620,11,494,125
CS7894,2015-03-03,2551,15,594,92
CS7895,2014-11-06,2668,13,533,96
CS7896,2014-07-27,2770,6,259,223
CS7897,2014-09-15,2720,12,544,100
CS7898,2014-12-16,2628,12,603,105
CS7899,2015-02-20,2562,6,310,264
CS7900,2014-11-19,2655,16,745,75
CS7901,2014-10-01,2704,14,557,93
CS7902,2015-02-13,2569,10,462,131
CS7903,2015-03-10,2544,18,899,81
CS7904,2014-11-14,2660,13,483,104
CS7905,2015-03-02,2552,20,821,72
CS7906,2015-02-12,2570,17,577,84
CS7907,2015-01-14,2599,14,633,99
CS7908,2014-12-01,2643,18,727,72
CS7909,2015-03-03,2551,14,738,75
CS7910,2015-01-01,2612,11,518,104
CS7911,2015-03-05,2549,16,694,87
CS7912,2014-11-11,2663,17,702,75
CS7913,2014-04-07,2881,8,369,143
CS7914,2014-12-20,2624,11,526,108
CS7915,2014-09-15,2720,5,232,192
CS7916,2015-03-08,2546,18,832,79
CS7917,2014-11-23,2651,10,333,142
CS7918,2013-12-17,2992,8,248,134
CS7919,2014-01-01,2977,14,620,70
CS7920,2014-12-23,2621,17,729,74
CS7921,2015-01-24,2589,16,687,85
CS7922,2015-01-24,2589,12,665,87
CS7923,2014-12-18,2626,22,1028,60
CS7924,2015-02-14,2568,19,850,74
CS7925,2014-11-01,2673,19,891,66
CS7926,2014-10-19,2686,11,417,111
CS7927,2014-11-25,2649,12,548,116
CS7928,2015-03-09,2545,9,408,165
CS7929,2014-11-29,2645,12,493,115
CS7930,2014-12-10,2634,16,713,85
CS7931,2014-07-01,2796,10,391,96
CS7932,2014-10-24,2681,15,657,82
CS7933,2015-01-30,2583,16,763,82
CS7934,2015-01-23,2590,9,327,163
CS7935,2015-01-31,2582,15,623,94
CS7936,2014-12-24,2620,10,364,134
CS7937,2014-11-29,2645,13,473,106
CS7938,2015-02-21,2561,19,670,73
CS7939,2014-04-02,2886,11,498,103
CS7940,2014-07-07,2790,17,793,71
CS7941,2015-03-02,2552,9,342,168
CS7942,2014-12-17,2627,14,544,98
CS7943,2015-03-10,2544,15,731,91
CS7944,2015-02-27,2555,15,820,80
CS7945,2014-12-14,2630,17,796,69
CS7946,2014-12-13,2631,13,614,97
CS7947,2014-12-18,2626,13,598,108
CS7948,2014-08-05,2761,12,488,106
CS7949,2014-12-19,2625,17,837,76
CS7950,2015-03-15,2539,17,824,82
CS7951,2014-07-02,2795,11,488,113
CS7952,2014-12-10,2634,11,531,121
CS7953,2015-03-07,2547,15,692,96
CS7954,2015-03-11,2543,14,694,98
CS7955,2015-02-03,2579,12,580,116
CS7956,2014-06-18,2809,9,332,138
CS7957,2015-01-07,2606,13,472,109
CS7958,2014-11-29,2645,12,522,103
CS7959,2014-11-15,2659,20,860,65
CS7960,2015-03-06,2548,13,661,98
CS7961,2014-10-24,2681,11,553,119
CS7962,2014-07-13,2784,10,473,91
CS7963,2015-03-09,2545,16,662,84
CS7964,2015-02-11,2571,15,768,93
CS7965,2014-10-10,2695,11,529,122
CS7966,2015-01-14,2599,8,450,168
CS7967,2015-02-05,2577,14,683,92
CS7968,2015-03-04,2550,11,502,115
CS7969,2015-02-04,2578,21,891,59
CS7970,2015-03-12,2542,10,547,145
CS7971,2015-02-05,2577,9,498,143
CS7972,2014-04-15,2873,11,438,99
CS7973,2014-11-08,2666,8,239,131
CS7974,2014-09-19,2716,15,641,78
CS7975,2014-06-30,2797,17,689,67
CS7976,2015-03-15,2539,8,370,163
CS7977,2015-02-26,2556,12,469,106
CS7978,2014-11-29,2645,17,734,75
CS7979,2014-11-12,2662,12,629,114
CS7980,2015-02-27,2555,14,592,101
CS7981,2015-03-04,2550,11,488,138
CS7982,2015-02-20,2562,24,1121,56
CS7983,2014-07-23,2774,12,597,69
CS7984,2014-05-13,2845,8,295,75
CS7985,2015-01-20,2593,11,396,133
CS7986,2015-02-15,2567,14,689,101
CS7987,2015-02-10,2572,15,646,95
CS7988,2013-12-30,2979,11,382,89
CS7989,2014-11-23,2651,15,650,91
CS7990,2015-01-22,2591,15,704,85
CS7991,2015-03-15,2539,16,644,92
CS7992,2015-02-13,2569,12,486,114
CS7993,2014-07-15,2782,11,425,109
CS7994,2014-11-09,2665,11,613,125
CS7995,2014-08-10,2756,16,730,76
CS7996,2014-12-13,2631,19,851,68
CS7997,2014-11-01,2673,14,669,93
CS7998,2015-02-23,2559,16,637,89
CS7999,2014-05-29,2829,8,443,138
CS8000,2015-01-07,2606,13,576,98
CS8001,2014-11-11,2663,12,588,114
CS8002,2015-01-23,2590,8,363,162
CS8003,2015-01-04,2609,14,625,92
CS8004,2015-02-01,2581,12,610,121
CS8005,2015-02-15,2567,16,800,86
CS8006,2014-11-22,2652,11,466,122
CS8007,2015-01-22,2591,10,440,116
CS8008,2015-03-05,2549,13,631,114
CS8009,2014-09-15,2720,9,343,149
CS8010,2014-11-27,2647,15,687,87
CS8011,2013-06-06,3186,10,449,82
CS8012,2014-11-27,2647,6,196,252
CS8013,2015-01-20,2593,13,591,109
CS8014,2015-03-03,2551,9,350,173
CS8015,2014-06-30,2797,12,522,92
CS8016,2014-12-11,2633,18,865,72
CS8017,2014-09-28,2707,15,530,87
CS8018,2015-02-11,2571,10,408,146
CS8019,2015-03-03,2551,15,600,97
CS8020,2014-08-17,2749,11,408,107
CS8021,2014-06-20,2807,11,576,77
CS8022,2015-02-15,2567,17,833,79
CS8023,2015-01-21,2592,10,443,124
CS8024,2014-09-25,2710,14,685,83
CS8025,2014-05-01,2857,12,428,90
CS8026,2015-02-19,2563,17,600,83
CS8027,2015-03-13,2541,17,816,81
CS8028,2014-10-14,2691,7,284,206
CS8029,2014-10-20,2685,12,520,113
CS8030,2015-02-20,2562,19,860,74
CS8031,2015-02-07,2575,16,725,87
CS8032,2014-10-24,2681,11,452,112
CS8033,2013-11-18,3021,5,255,204
CS8034,2014-08-18,2748,12,535,101
CS8035,2014-12-21,2623,15,729,93
CS8036,2015-02-01,2581,19,922,67
CS8037,2014-01-27,2951,16,777,64
CS8038,2015-01-26,2587,10,504,140
CS8039,2015-02-06,2576,10,540,140
CS8040,2014-12-06,2638,11,356,85
CS8041,2014-08-12,2754,15,805,83
CS8042,2015-01-21,2592,16,675,84
CS8043,2015-01-06,2607,11,472,129
CS8044,2015-02-01,2581,13,501,105
CS8045,2014-11-14,2660,15,721,88
CS8046,2015-03-09,2545,11,537,137
CS8047,2015-01-20,2593,18,933,69
CS8048,2015-02-24,2558,12,619,120
CS8049,2014-11-12,2662,13,701,105
CS8050,2014-12-25,2619,13,614,101
CS8051,2014-07-23,2774,12,451,103
CS8052,2014-04-26,2862,14,564,81
CS8053,2015-03-04,2550,12,463,120
CS8054,2015-01-30,2583,8,327,184
CS8055,2015-01-21,2592,20,962,68
CS8056,2015-01-22,2591,15,512,88
CS8057,2015-02-23,2559,12,602,101
CS8058,2015-03-05,2549,17,753,74
CS8059,2014-11-23,2651,18,802,74
CS8060,2014-11-21,2653,13,535,107
CS8061,2015-03-13,2541,20,801,72
CS8062,2014-04-08,2880,9,466,119
CS8063,2014-11-17,2657,13,579,105
CS8064,2014-11-05,2669,14,607,93
CS8065,2015-03-07,2547,11,482,111
CS8066,2014-10-23,2682,13,545,99
CS8067,2014-03-05,2914,16,699,64
CS8068,2015-01-23,2590,6,258,252
CS8069,2014-12-02,2642,15,792,87
CS8070,2015-02-17,2565,11,437,135
CS8071,2014-10-28,2677,10,439,132
CS8072,2015-03-09,2545,11,643,121
CS8073,2015-02-09,2573,16,575,86
CS8074,2015-02-23,2559,9,384,133
CS8075,2015-01-11,2602,12,453,121
CS8076,2014-05-16,2842,9,379,135
CS8077,2015-03-01,2553,5,164,320
CS8078,2014-11-08,2666,13,617,103
CS8079,2014-09-19,2716,15,769,72
CS8080,2015-01-08,2605,10,474,111
CS8081,2015-02-17,2565,15,718,87
CS8082,2014-11-24,2650,12,519,100
CS8083,2015-01-10,2603,18,628,78
CS8084,2014-04-28,2860,9,449,129
CS8085,2014-09-24,2711,21,880,60
CS8086,2015-03-06,2548,19,811,74
CS8087,2015-02-23,2559,9,307,153
CS8088,2014-02-10,2937,8,346,113
CS8089,2015-01-22,2591,13,549,103
CS8090,2014-10-09,2696,8,336,168
CS8091,2014-12-06,2638,16,690,82
CS8092,2015-01-28,2585,12,648,90
CS8093,2014-11-08,2666,15,755,87
CS8094,2014-10-12,2693,10,326,131
CS8095,2015-03-03,2551,14,595,98
CS8096,2014-11-21,2653,11,409,126
CS8097,2014-10-22,2683,8,378,179
CS8098,2015-01-05,2608,17,767,76
CS8099,2014-12-18,2626,13,593,102
CS8100,2014-11-10,2664,13,569,98
CS8101,2015-01-13,2600,11,539,48
CS8102,2014-07-09,2788,14,801,80
CS8103,2015-02-09,2573,11,487,133
CS8104,2015-02-05,2577,19,915,73
CS8105,2014-05-25,2833,9,534,134
CS8106,2015-02-18,2564,9,347,148
CS8107,2015-03-16,2538,10,441,154
CS8108,2015-02-02,2580,9,378,139
CS8109,2015-02-09,2573,16,677,90
CS8110,2014-11-13,2661,9,479,121
CS8111,2015-01-26,2587,15,597,91
CS8112,2014-06-09,2818,13,488,90
CS8113,2015-03-10,2544,20,911,71
CS8114,2015-02-07,2575,9,306,167
CS8115,2015-02-05,2577,15,745,97
CS8116,2015-01-30,2583,18,754,78
CS8117,2015-02-19,2563,18,828,80
CS8118,2014-06-06,2821,8,450,82
CS8119,2015-01-09,2604,16,681,88
CS8120,2014-09-29,2706,8,437,108
CS8121,2015-02-13,2569,12,586,121
CS8122,2014-11-10,2664,17,636,69
CS8123,2014-12-04,2640,14,675,94
CS8124,2014-04-30,2858,13,481,83
CS8125,2014-11-08,2666,12,552,88
CS8126,2015-02-13,2569,10,533,141
CS8127,2015-03-05,2549,22,759,65
CS8128,2015-01-15,2598,15,763,95
CS8129,2015-02-21,2561,11,549,126
CS8130,2015-01-20,2593,16,765,85
CS8131,2014-03-10,2909,7,316,75
CS8132,2014-12-07,2637,10,406,134
CS8133,2014-12-20,2624,12,509,85
CS8134,2015-01-07,2606,11,446,132
CS8135,2014-12-31,2613,18,722,73
CS8136,2015-01-16,2597,11,383,121
CS8137,2015-03-04,2550,12,528,114
CS8138,2015-01-26,2587,15,609,89
CS8139,2014-12-24,2620,15,717,92
CS8140,2014-12-19,2625,17,820,79
CS8141,2015-03-16,2538,14,632,98
CS8142,2015-02-12,2570,14,710,100
CS8143,2015-02-14,2568,12,534,120
CS8144,2014-07-13,2784,5,220,271
CS8145,2015-03-06,2548,12,471,125
CS8146,2014-12-30,2614,13,574,108
CS8147,2015-02-14,2568,10,398,145
CS8148,2015-01-01,2612,17,718,79
CS8149,2015-02-28,2554,13,522,112
CS8150,2014-08-28,2738,12,515,106
CS8151,2014-12-21,2623,9,321,156
CS8152,2015-01-28,2585,8,355,185
CS8153,2014-12-22,2622,13,506,102
CS8154,2014-09-08,2727,12,386,107
CS8155,2015-01-03,2610,12,478,117
CS8156,2014-07-03,2794,10,418,124
CS8157,2014-05-25,2833,8,315,126
CS8158,2014-09-09,2726,11,528,106
CS8159,2014-08-29,2737,8,347,169
CS8160,2014-11-19,2655,5,269,283
CS8161,2015-02-17,2565,14,766,92
CS8162,2015-01-15,2598,13,702,107
CS8163,2014-09-04,2731,8,430,139
CS8164,2014-06-24,2803,11,569,110
CS8165,2014-11-10,2664,10,488,140
CS8166,2014-08-29,2737,14,631,90
CS8167,2014-12-19,2625,15,590,91
CS8168,2015-01-29,2584,11,456,125
CS8169,2015-01-27,2586,7,401,161
CS8170,2015-01-07,2606,11,424,127
CS8171,2014-12-25,2619,9,403,160
CS8172,2015-02-15,2567,11,414,129
CS8173,2013-11-01,3038,9,371,111
CS8174,2014-12-14,2630,18,862,71
CS8175,2014-11-15,2659,13,564,94
CS8176,2014-12-28,2616,15,774,93
CS8177,2015-01-30,2583,11,350,120
CS8178,2015-02-11,2571,12,525,103
CS8179,2014-12-25,2619,23,960,59
CS8180,2014-11-05,2669,14,624,93
CS8181,2014-12-21,2623,10,416,134
CS8182,2014-09-24,2711,16,596,77
CS8183,2015-01-16,2597,9,305,131
CS8184,2015-03-02,2552,16,745,91
CS8185,2014-10-03,2702,10,469,126
CS8186,2014-11-07,2667,9,316,124
CS8187,2015-01-20,2593,18,753,78
CS8188,2015-03-15,2539,11,542,133
CS8189,2014-12-26,2618,10,406,138
CS8190,2014-11-17,2657,15,652,88
CS8191,2015-02-11,2571,18,769,74
CS8192,2014-10-15,2690,6,287,181
CS8193,2014-05-25,2833,9,490,122
CS8194,2015-01-18,2595,20,917,65
CS8195,2015-03-03,2551,15,607,84
CS8196,2014-11-07,2667,11,433,117
CS8197,2014-11-19,2655,15,663,85
CS8198,2014-10-15,2690,13,614,94
CS8199,2015-01-03,2610,17,628,81
CS8200,2015-02-09,2573,13,537,106
CS8201,2014-02-05,2942,9,402,111
CS8202,2015-01-31,2582,19,927,74
CS8203,2015-03-13,2541,8,391,199
CS8204,2014-01-15,2963,8,343,134
CS8205,2015-01-16,2597,19,877,65
CS8206,2015-02-28,2554,9,442,154
CS8207,2015-02-22,2560,16,781,87
CS8208,2015-02-02,2580,19,870,75
CS8209,2014-10-29,2676,9,414,99
CS8210,2014-12-10,2634,12,569,111
CS8211,2014-07-05,2792,8,320,163
CS8212,2014-11-21,2653,12,548,113
CS8213,2015-01-27,2586,16,645,81
CS8214,2015-01-06,2607,8,316,188
CS8215,2015-02-15,2567,21,1031,65
CS8216,2014-08-28,2738,10,498,46
CS8217,2015-01-07,2606,10,528,140
CS8218,2014-11-23,2651,13,595,102
CS8219,2015-02-14,2568,13,586,86
CS8220,2015-02-13,2569,19,918,70
CS8221,2014-11-06,2668,13,634,104
CS8222,2015-01-19,2594,10,444,124
CS8223,2015-03-13,2541,17,787,85
CS8224,2014-12-21,2623,5,187,294
CS8225,2014-05-09,2849,11,451,81
CS8226,2015-03-09,2545,12,659,108
CS8227,2015-01-15,2598,13,582,89
CS8228,2015-03-06,2548,13,587,107
CS8229,2015-02-17,2565,15,662,86
CS8230,2015-01-18,2595,16,750,85
CS8231,2015-01-19,2594,11,537,133
CS8232,2014-09-01,2734,15,774,81
CS8233,2015-03-01,2553,18,911,80
CS8234,2014-12-21,2623,5,157,153
CS8235,2015-02-13,2569,13,674,112
CS8236,2014-10-31,2674,11,508,114
CS8237,2015-02-18,2564,17,751,82
CS8238,2014-05-19,2839,9,464,127
CS8239,2014-05-27,2831,14,645,71
CS8240,2014-11-22,2652,8,322,151
CS8241,2015-03-14,2540,14,535,101
CS8242,2014-12-03,2641,11,411,125
CS8243,2015-02-23,2559,10,392,140
CS8244,2015-02-06,2576,13,481,92
CS8245,2014-08-05,2761,13,621,97
CS8246,2015-03-09,2545,14,525,100
CS8247,2015-03-09,2545,12,531,126
CS8248,2015-01-15,2598,10,449,144
CS8249,2014-08-27,2739,15,597,84
CS8250,2015-03-07,2547,15,676,87
CS8251,2015-03-03,2551,14,567,99
CS8252,2014-12-13,2631,20,918,67
CS8253,2014-11-11,2663,9,359,137
CS8254,2014-09-24,2711,12,539,108
CS8255,2014-12-04,2640,9,434,127
CS8256,2014-01-24,2954,10,463,103
CS8257,2014-12-27,2617,18,877,76
CS8258,2014-10-02,2703,11,425,112
CS8259,2015-02-16,2566,11,599,135
CS8260,2014-10-13,2692,11,590,105
CS8261,2014-03-07,2912,10,458,96
CS8262,2014-11-22,2652,11,373,102
CS8263,2015-02-05,2577,21,810,67
CS8264,2015-02-02,2580,16,826,88
CS8265,2014-11-13,2661,7,312,198
CS8266,2015-02-23,2559,11,558,94
CS8267,2015-01-11,2602,12,552,87
CS8268,2015-01-07,2606,10,475,146
CS8269,2015-03-10,2544,13,515,112
CS8270,2014-11-02,2672,14,529,88
CS8271,2015-03-09,2545,10,374,141
CS8272,2014-10-06,2699,12,605,102
CS8273,2014-05-03,2855,15,769,75
CS8274,2015-02-22,2560,12,568,124
CS8275,2015-02-14,2568,12,589,115
CS8276,2014-10-08,2697,11,502,102
